dataset,purpose,variant,seed,f1_pos,recall_pos,precision_pos,specificity,accuracy,auc,n_events,users_at_5,user_macro_f1_pos_at_5,user_macro_recall_pos_at_5,pooled_f1_pos_at_5,pooled_recall_pos_at_5,users_at_10,user_macro_f1_pos_at_10,user_macro_recall_pos_at_10,pooled_f1_pos_at_10,pooled_recall_pos_at_10,method,signal,changed_fields,base_run,base_config_sha256,events_sha256
globem,cold_start,full,42,0.7301837862216711,0.8518810839252828,0.6389108129439621,0.5863471971066908,0.7090577507598784,0.7989077895652282,8225,694,0.4379660125337358,0.5179634966378482,0.6656580937972768,0.8582574772431729,632,0.469715307327365,0.5445197910387783,0.7214877233764347,0.8532646048109965,full_final,gradient,,/root/autodl-tmp/sgshare-runtime/results/globem_cold_alpha_refine_seed42_20260723/alpha_012,6e5234c076d70f52e9bfdf25df89801f5bbf87f0c6836d17615f5389d6ddc4a3,c14164ceedefd0299a579c366fe5541c58b1b7dbfaab8344f27018cb776f51d5
