k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,217.0,1085.0,0.3015360983102919,0.443778801843318,0.08110599078341015,0.2624423963133641,0.41324921135646686,0.9492753623188406,0.09765142150803462,0.5234633919134376
10.0,215.0,2150.0,0.283967482825572,0.45411960132890367,0.2968992248062015,0.3755094130675526,0.4484484484484484,0.8942115768463074,0.3638568829593693,0.6290342299028383
20.0,210.0,4200.0,0.27985215182981166,0.4402797334940192,0.4655859633142915,0.4529328484041553,0.4989004084197299,0.8419936373276776,0.5560331593490943,0.6990133983383859
50.0,191.0,9550.0,0.29180542171833235,0.48028581304742446,0.49440048365940564,0.4873431483534151,0.4417693169092945,0.7159709618874773,0.5423359651511026,0.6291534635192899
