dataset,purpose,variant,seed,f1_pos,recall_pos,precision_pos,specificity,accuracy,auc,n_events,users_at_5,user_macro_f1_pos_at_5,user_macro_recall_pos_at_5,pooled_f1_pos_at_5,pooled_recall_pos_at_5,users_at_10,user_macro_f1_pos_at_10,user_macro_recall_pos_at_10,pooled_f1_pos_at_10,pooled_recall_pos_at_10,method,signal,changed_fields,base_run,base_config_sha256,events_sha256
globem,cold_start,full_feature,42,0.6836744592103986,0.9271244409365956,0.5414874001229256,0.325497287522604,0.6035258358662614,0.5949300483883322,8225,694,0.48010155070673805,0.6107829010566762,0.6387295985884429,0.94148244473342,632,0.5149324016468959,0.6741856288929073,0.6721674876847291,0.9378006872852234,full_final,feature,grouping_signal,/root/autodl-tmp/sgshare-runtime/results/globem_cold_alpha_refine_seed42_20260723/alpha_012,6e5234c076d70f52e9bfdf25df89801f5bbf87f0c6836d17615f5389d6ddc4a3,ae5631359d4215316de0d43315e7268ec98ad882d58c4982497bd72884594bf5
