k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,694.0,3470.0,0.41361671469740635,0.4881364073006724,0.2770172910662824,0.3825768491834774,0.6514877102199224,0.8185955786736021,0.4472049689440994,0.6329002738088507
10.0,632.0,6320.0,0.43534141484894906,0.4962389491661644,0.37638386578259997,0.4363114074743822,0.7012592929752692,0.7941580756013745,0.5982404692082112,0.6961992724047928
