k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,217.0,1085.0,0.24775071318850123,0.3509984639016897,0.3217357910906298,0.33636712749615977,0.4571428571428572,0.8115942028985508,0.40667490729295425,0.6091345550957525
10.0,215.0,2150.0,0.23142869494406682,0.35901255075673677,0.4837467700258398,0.4213796603912884,0.48056086679413634,0.7524950099800399,0.5809581564584597,0.6667265832192498
20.0,210.0,4200.0,0.23971280456044322,0.3559666193594765,0.5977737660720854,0.4768701927157809,0.5275650842266462,0.7306468716861082,0.6991096100706171,0.7148782408783627
50.0,191.0,9550.0,0.2870882711793902,0.38756358118481216,0.6684977178408488,0.5280306495128304,0.5856809617800107,0.7404718693284936,0.7635447862782466,0.7520083278033701
