k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,217.0,1085.0,0.24964523443786119,0.33955453149001535,0.25937019969278036,0.2994623655913978,0.3822138126773888,0.7318840579710145,0.2843016069221261,0.5080928324465703
10.0,215.0,2150.0,0.2621205826357385,0.3849501661129568,0.3124640088593577,0.3487070874861573,0.3784860557768924,0.7584830339321357,0.3165554881746513,0.5375192610533934
20.0,210.0,4200.0,0.27743994246756526,0.45768471617985107,0.3989813706736528,0.42833304342675194,0.3830845771144279,0.7348886532343585,0.39146453791832975,0.5631765955763441
50.0,191.0,9550.0,0.2927219537760598,0.5711182306610492,0.33881973082967926,0.4549689807453641,0.3805188893946291,0.7586206896551724,0.3313367819221345,0.5449787357886534
