k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,694.0,3470.0,0.48010155070673805,0.6107829010566762,0.12007684918347741,0.36542987512007685,0.6387295985884429,0.94148244473342,0.19875776397515527,0.5701201043542876
10.0,632.0,6320.0,0.5149324016468959,0.6741856288929073,0.1670647478400643,0.4206251883664859,0.6721674876847291,0.9378006872852234,0.27243401759530794,0.6051173524402657
