k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,217.0,1085.0,0.2632616487455197,0.36827956989247307,0.302073732718894,0.3351766513056836,0.46336633663366333,0.8478260869565217,0.3819530284301607,0.6148895576933412
10.0,215.0,2150.0,0.25588325922763244,0.3762532299741602,0.48353636028054636,0.4298947951273533,0.5078764965343415,0.8043912175648703,0.5858095815645846,0.6951003995647275
20.0,210.0,4200.0,0.25747609204774835,0.3623190698190698,0.6051606289266617,0.48373984937286574,0.5416187188339088,0.7486744432661718,0.7058642922935217,0.7272693677798467
50.0,191.0,9550.0,0.2904184854538078,0.3544238767016061,0.7165256465003041,0.5354747616009552,0.588439976802629,0.690562613430127,0.8030220528178601,0.7467923331239936
