k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,694.0,3470.0,0.4379660125337358,0.5179634966378482,0.26260806916426516,0.3902857829010567,0.6656580937972768,0.8582574772431729,0.42650103519668736,0.6423792562199302
10.0,632.0,6320.0,0.469715307327365,0.5445197910387783,0.35049540385774564,0.447507597448262,0.7214877233764347,0.8532646048109965,0.5630498533724341,0.7081572290917153
