dataset,purpose,variant,seed,f1_pos,recall_pos,precision_pos,specificity,accuracy,auc,n_events,users_at_5,user_macro_f1_pos_at_5,user_macro_recall_pos_at_5,pooled_f1_pos_at_5,pooled_recall_pos_at_5,users_at_10,user_macro_f1_pos_at_10,user_macro_recall_pos_at_10,pooled_f1_pos_at_10,pooled_recall_pos_at_10,users_at_20,user_macro_f1_pos_at_20,user_macro_recall_pos_at_20,pooled_f1_pos_at_20,pooled_recall_pos_at_20,method,signal,changed_fields,base_run,base_config_sha256,events_sha256
ces,classification,without_sharing,42,0.6605382949573517,0.7433601909877648,0.5943216160330841,0.7978681249009352,0.7823401059820341,0.8527374380043181,35289,217,0.28840245775729645,0.41013824884792627,0.4545454545454545,0.9239130434782609,215,0.2682679915583652,0.4018050941306755,0.4944991314418066,0.8522954091816367,210,0.2572295950430102,0.37712499141070577,0.5262008733624454,0.7667020148462355,per_user_adapter,gradient,sharing_path,/root/autodl-tmp/sgshare-runtime/results/no_split_focal_alpha_k_sensitivity_seed42_20260723/ces/k5,fa8a5e48bf1f2855f4526f45febe8c67dcb6fd7b2f2f12f3f0e60169c1e45330,28bc469407a52d7fbf5abef1a32e4479df4cbff1b32105867963cff68590135c
