k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,217.0,1085.0,0.2713225074976227,0.3847926267281106,0.25921658986175117,0.3220046082949309,0.4542884071630537,0.8731884057971014,0.32756489493201485,0.6003766503645581
10.0,215.0,2150.0,0.2631798522834594,0.3931893687707641,0.44928940568475456,0.42123938722775933,0.49310137972405516,0.8203592814371258,0.5421467556094602,0.681253018523293
20.0,210.0,4200.0,0.25635601063764696,0.37468312111169255,0.5730332999351133,0.47385821052340293,0.5272793848407176,0.7635206786850477,0.6720908811789991,0.7178057799320234
50.0,191.0,9550.0,0.29407727858663046,0.39828697367944976,0.6647645451849734,0.5315257594322116,0.5851497430444799,0.7490925589836661,0.756602232507487,0.7528473957455766
