k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,217.0,1085.0,0.21619120766586206,0.2772657450076805,0.5476190476190476,0.41244239631336405,0.5377229080932785,0.7101449275362319,0.6823238566131026,0.6962343920746672
10.0,215.0,2150.0,0.21000596163062862,0.28105943152454776,0.6545108896271689,0.46778516057585834,0.5289256198347108,0.6387225548902196,0.7640994542146755,0.7014110045524475
20.0,210.0,4200.0,0.21881057770791523,0.27024909567147515,0.7294762219900432,0.4998626588307592,0.5133843212237093,0.5694591728525981,0.8120970217992017,0.6907780973258999
50.0,191.0,9550.0,0.24831443967182104,0.2851758102000867,0.7792208135214918,0.5321983118607893,0.5275451740855003,0.5431034482758621,0.8452218894636537,0.694162668869758
