dataset,purpose,variant,seed,f1_pos,recall_pos,precision_pos,specificity,accuracy,auc,n_events,users_at_5,user_macro_f1_pos_at_5,user_macro_recall_pos_at_5,pooled_f1_pos_at_5,pooled_recall_pos_at_5,users_at_10,user_macro_f1_pos_at_10,user_macro_recall_pos_at_10,pooled_f1_pos_at_10,pooled_recall_pos_at_10,users_at_20,user_macro_f1_pos_at_20,user_macro_recall_pos_at_20,pooled_f1_pos_at_20,pooled_recall_pos_at_20,method,signal,changed_fields,base_run,base_config_sha256,events_sha256
ces,classification,full_feature,42,0.5639812359779727,0.6876554262409231,0.478011340063615,0.7008638453003646,0.6971010796565502,0.7627824077798984,35289,217,0.2833589349718382,0.4182027649769585,0.4071370640713707,0.9094202898550725,215,0.273292091465466,0.437578442229605,0.45397489539748953,0.8662674650698603,210,0.27229257604686746,0.41689292189292193,0.5049900199600799,0.8048780487804879,full_final,feature,grouping_signal,/root/autodl-tmp/sgshare-runtime/results/no_split_focal_alpha_k_sensitivity_seed42_20260723/ces/k5,fa8a5e48bf1f2855f4526f45febe8c67dcb6fd7b2f2f12f3f0e60169c1e45330,4bbdb5072610ed09f775745a3b098aedbe97ddacb72ed728d1d29b538acd2aab
