dataset,purpose,variant,seed,f1_pos,recall_pos,precision_pos,specificity,accuracy,auc,n_events,users_at_5,user_macro_f1_pos_at_5,user_macro_recall_pos_at_5,pooled_f1_pos_at_5,pooled_recall_pos_at_5,users_at_10,user_macro_f1_pos_at_10,user_macro_recall_pos_at_10,pooled_f1_pos_at_10,pooled_recall_pos_at_10,method,signal,changed_fields,base_run,base_config_sha256,events_sha256
globem,classification,full_feature,42,0.683437744714174,0.918442515127598,0.5441932969602494,0.33905967450271246,0.6068085106382979,0.6004994224418909,8225,694,0.47597319427290613,0.6036023054755044,0.628696604600219,0.9330299089726918,632,0.5032595387509514,0.6432376431585292,0.6687375745526839,0.9247422680412372,full_final,feature,grouping_signal,/root/autodl-tmp/sgshare-runtime/results/no_split_focal_alpha_k_cross_seed42_20260723/globem/a010_k5,ba42d3f22d81679df6f1ce2c97ad3636af74a5faca5cdce01a17bf2f1eeded78,2a17f75911fdc6079bf5cd438013638fc49c570c9225fd7c4c0a5a0e873c54ed
