dataset,purpose,variant,seed,f1_pos,recall_pos,precision_pos,specificity,accuracy,auc,n_events,users_at_5,user_macro_f1_pos_at_5,user_macro_recall_pos_at_5,pooled_f1_pos_at_5,pooled_recall_pos_at_5,users_at_10,user_macro_f1_pos_at_10,user_macro_recall_pos_at_10,pooled_f1_pos_at_10,pooled_recall_pos_at_10,method,signal,changed_fields,base_run,base_config_sha256,events_sha256
globem,classification,without_user_calibration,42,0.7285037237643872,0.8492501973164956,0.6378186129223473,0.5856690777576854,0.7074772036474164,0.7928539850795902,8225,694,0.42791386487351907,0.4998318924111431,0.6682194616977225,0.8394018205461639,632,0.46424587817311297,0.5354304802089612,0.7220428529498093,0.845360824742268,full_final,gradient,refinements.per_user_bias,/root/autodl-tmp/sgshare-runtime/results/no_split_focal_alpha_k_cross_seed42_20260723/globem/a010_k5,ba42d3f22d81679df6f1ce2c97ad3636af74a5faca5cdce01a17bf2f1eeded78,8d633f0f67c3b20160fcb16c13d1aa4e5eeede29aa926f96961040f2d6076868
