dataset,purpose,variant,seed,f1_pos,recall_pos,precision_pos,specificity,accuracy,auc,n_events,users_at_5,user_macro_f1_pos_at_5,user_macro_recall_pos_at_5,pooled_f1_pos_at_5,pooled_recall_pos_at_5,users_at_10,user_macro_f1_pos_at_10,user_macro_recall_pos_at_10,pooled_f1_pos_at_10,pooled_recall_pos_at_10,method,signal,changed_fields,base_run,base_config_sha256,events_sha256
globem,classification,full_random,42,0.7049265701489429,0.8902920284135754,0.5834482758620689,0.4538878842676311,0.6555623100303951,0.6403872969566873,8225,694,0.475392251040666,0.5994236311239193,0.6333333333333334,0.9265279583875162,632,0.49046583723196374,0.611845740405867,0.6896642527978933,0.9,full_final,random,grouping_signal,/root/autodl-tmp/sgshare-runtime/results/no_split_focal_alpha_k_cross_seed42_20260723/globem/a010_k5,ba42d3f22d81679df6f1ce2c97ad3636af74a5faca5cdce01a17bf2f1eeded78,93c7a747228732259d4b6d54661e9a4a3f1b310e1476e0df8806494e8405897a
