k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,694.0,3470.0,0.4244808105759115,0.4947646493756004,0.306388088376561,0.40057636887608067,0.669115717659407,0.8289986996098829,0.4834368530020704,0.6562177763059767
10.0,632.0,6320.0,0.4614449544421475,0.5252819218404661,0.384164029535865,0.4547229756881656,0.7243599341218746,0.8312714776632303,0.6041055718475073,0.7176885247553688
