k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,217.0,1085.0,0.29904176724453224,0.44162826420890944,0.06344086021505377,0.25253456221198156,0.40746500777604977,0.9492753623188406,0.0754017305315204,0.5123385464251805
10.0,215.0,2150.0,0.2780323084088654,0.44611295681063123,0.29387412329272794,0.3699935400516796,0.44987531172069833,0.9001996007984032,0.36143117040630685,0.6308153856023551
20.0,210.0,4200.0,0.2807926451475214,0.44768473589902164,0.4675456517207955,0.4576151938099085,0.5059486537257357,0.8568398727465536,0.5569542523794904,0.706897062563022
50.0,191.0,9550.0,0.2912828892153239,0.4752263452043921,0.4996508213908062,0.48743858329759915,0.4444760820045558,0.7082577132486388,0.5563572011979309,0.6323074572232849
