dataset,purpose,variant,seed,f1_pos,recall_pos,precision_pos,specificity,accuracy,auc,n_events,users_at_5,user_macro_f1_pos_at_5,user_macro_recall_pos_at_5,pooled_f1_pos_at_5,pooled_recall_pos_at_5,users_at_10,user_macro_f1_pos_at_10,user_macro_recall_pos_at_10,pooled_f1_pos_at_10,pooled_recall_pos_at_10,method,signal,changed_fields,base_run,base_config_sha256,events_sha256
globem,classification,without_mature_refinement,42,0.7318518518518519,0.8447776900815575,0.645556895858464,0.601491862567812,0.7139209726443769,0.7887111414955519,8225,694,0.4260852659988107,0.4967098943323728,0.6701379848997657,0.8368010403120937,632,0.4617541206855439,0.5296495127586899,0.7222715173025732,0.8391752577319588,full_final,gradient,refinements.mature_refine,/root/autodl-tmp/sgshare-runtime/results/no_split_focal_alpha_k_cross_seed42_20260723/globem/a010_k5,ba42d3f22d81679df6f1ce2c97ad3636af74a5faca5cdce01a17bf2f1eeded78,8d583c4bd9c71c1de86b60493b595b85116f4ba1a862612ad5470b047ba9381a
