k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,694.0,3470.0,0.475392251040666,0.5994236311239193,0.12560038424591738,0.3625120076849183,0.6333333333333334,0.9265279583875162,0.20445134575569357,0.5654896520716048
10.0,632.0,6320.0,0.49046583723196374,0.611845740405867,0.23920157725537472,0.4255236588306208,0.6896642527978933,0.9,0.39413489736070384,0.6470674486803519
