k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,217.0,1085.0,0.28840245775729645,0.41013824884792627,0.21290322580645163,0.31152073732718893,0.4545454545454545,0.9239130434782609,0.2694684796044499,0.5966907615413554
10.0,215.0,2150.0,0.2682679915583652,0.4018050941306755,0.4215965300849021,0.41170081210778886,0.4944991314418066,0.8522954091816367,0.5154639175257731,0.683879663353705
20.0,210.0,4200.0,0.2572295950430102,0.37712499141070577,0.56524276375172,0.4711838775812128,0.5262008733624454,0.7667020148462355,0.6677924470371508,0.7172472309416931
50.0,191.0,9550.0,0.2798275272373988,0.3833714645043927,0.6575700541098842,0.5204707593071385,0.5727093419401111,0.7245916515426497,0.7582357745711952,0.7414137130569225
