dataset,purpose,variant,seed,f1_pos,recall_pos,precision_pos,specificity,accuracy,auc,n_events,users_at_5,user_macro_f1_pos_at_5,user_macro_recall_pos_at_5,pooled_f1_pos_at_5,pooled_recall_pos_at_5,users_at_10,user_macro_f1_pos_at_10,user_macro_recall_pos_at_10,pooled_f1_pos_at_10,pooled_recall_pos_at_10,users_at_20,user_macro_f1_pos_at_20,user_macro_recall_pos_at_20,pooled_f1_pos_at_20,pooled_recall_pos_at_20,method,signal,changed_fields,base_run,base_config_sha256,events_sha256
ces,cold_start,full_random,42,0.5241453319024988,0.6801949666766139,0.42633580647172514,0.6354018069424632,0.6481623168692794,0.7303083205689194,35289,217,0.3015360983102919,0.443778801843318,0.41324921135646686,0.9492753623188406,215,0.283967482825572,0.45411960132890367,0.4484484484484484,0.8942115768463074,210,0.27985215182981166,0.4402797334940192,0.4989004084197299,0.8419936373276776,full_final,random,grouping_signal,/root/autodl-tmp/sgshare-runtime/results/no_split_focal_alpha_k_cross_seed42_20260723/ces/a005_k3,672e614996691cc41521fdd4ee0131e296899344220ed11bc03a11251e56cbd5,d1aee6ac7278b993338169deb2a584e77af4210ca38fccdf3b0ec60f97f33d7a
