dataset,purpose,variant,seed,f1_pos,recall_pos,precision_pos,specificity,accuracy,auc,n_events,users_at_5,user_macro_f1_pos_at_5,user_macro_recall_pos_at_5,pooled_f1_pos_at_5,pooled_recall_pos_at_5,users_at_10,user_macro_f1_pos_at_10,user_macro_recall_pos_at_10,pooled_f1_pos_at_10,pooled_recall_pos_at_10,users_at_20,user_macro_f1_pos_at_20,user_macro_recall_pos_at_20,pooled_f1_pos_at_20,pooled_recall_pos_at_20,method,signal,changed_fields,base_run,base_config_sha256,events_sha256
ces,classification,without_mature_refinement,42,0.7034847983356187,0.7399781159852781,0.6704217736121125,0.8550879695672848,0.8222958995721046,0.8724566521954169,35289,217,0.2632616487455197,0.36827956989247307,0.46336633663366333,0.8478260869565217,215,0.25588325922763244,0.3762532299741602,0.5078764965343415,0.8043912175648703,210,0.25747609204774835,0.3623190698190698,0.5416187188339088,0.7486744432661718,full_final,gradient,refinements.mature_refine,/root/autodl-tmp/sgshare-runtime/results/no_split_focal_alpha_k_sensitivity_seed42_20260723/ces/k5,fa8a5e48bf1f2855f4526f45febe8c67dcb6fd7b2f2f12f3f0e60169c1e45330,4010a9a88999c39eb1719639bd2cbe0c6c5bb5265abbc603dc99c7ff15ea53ba
