dataset,purpose,variant,seed,f1_pos,recall_pos,precision_pos,specificity,accuracy,auc,n_events,users_at_5,user_macro_f1_pos_at_5,user_macro_recall_pos_at_5,pooled_f1_pos_at_5,pooled_recall_pos_at_5,users_at_10,user_macro_f1_pos_at_10,user_macro_recall_pos_at_10,pooled_f1_pos_at_10,pooled_recall_pos_at_10,users_at_20,user_macro_f1_pos_at_20,user_macro_recall_pos_at_20,pooled_f1_pos_at_20,pooled_recall_pos_at_20,method,signal,changed_fields,base_run,base_config_sha256,events_sha256
ces,classification,full_random,42,0.5309810336098455,0.6781060379986074,0.43631592421915005,0.6510144238389602,0.6587321828331775,0.7341731693320377,35289,217,0.29904176724453224,0.44162826420890944,0.40746500777604977,0.9492753623188406,215,0.2780323084088654,0.44611295681063123,0.44987531172069833,0.9001996007984032,210,0.2807926451475214,0.44768473589902164,0.5059486537257357,0.8568398727465536,full_final,random,grouping_signal,/root/autodl-tmp/sgshare-runtime/results/no_split_focal_alpha_k_sensitivity_seed42_20260723/ces/k5,fa8a5e48bf1f2855f4526f45febe8c67dcb6fd7b2f2f12f3f0e60169c1e45330,f1c493afb1b4a38a40b46f8b272a003187704690cb576ba23f03945ded2ec136
