dataset,purpose,variant,seed,f1_pos,recall_pos,precision_pos,specificity,accuracy,auc,n_events,users_at_5,user_macro_f1_pos_at_5,user_macro_recall_pos_at_5,pooled_f1_pos_at_5,pooled_recall_pos_at_5,users_at_10,user_macro_f1_pos_at_10,user_macro_recall_pos_at_10,pooled_f1_pos_at_10,pooled_recall_pos_at_10,method,signal,changed_fields,base_run,base_config_sha256,events_sha256
globem,classification,full,42,0.7358834244080146,0.8503025519600105,0.648605257876781,0.6042043399638336,0.7179331306990882,0.7925762969010249,8225,694,0.42192031471570374,0.4963496637848223,0.6713615023474178,0.8368010403120937,632,0.46209046605400017,0.5318477496483826,0.7267329671960813,0.8412371134020619,full_final,gradient,,/root/autodl-tmp/sgshare-runtime/results/no_split_focal_alpha_k_cross_seed42_20260723/globem/a010_k5,ba42d3f22d81679df6f1ce2c97ad3636af74a5faca5cdce01a17bf2f1eeded78,f42cdbbca08404b5f620e4bfb9c5eae7d76d131defc7583cadfb31ae1c8a1ede
