k,n_users,n_events,user_macro_f1,user_macro_recall,user_macro_specificity,user_macro_balanced_accuracy,pooled_f1,pooled_recall,pooled_specificity,pooled_balanced_accuracy
5.0,694.0,3470.0,0.4886075659850876,0.6338136407300673,0.08467819404418829,0.3592459173871277,0.6311282380646542,0.9583875162548765,0.14130434782608695,0.5498459320404817
10.0,632.0,6320.0,0.5092842059319066,0.6650215993570424,0.18239464034558972,0.423708119851316,0.6831522417884351,0.9398625429553265,0.3073313782991202,0.6235969606272234
